emotion,pitch,intensity,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
03,1357.4529,0.016904347,-484.9259,43.868042,2.339842,7.74689,2.9911032,-0.80152786,0.25824666,0.23527682,-4.733631,-2.2682915,2.251687,0.039109856,-0.5518017
03,1276.6781,0.017211094,-505.55783,46.75522,-1.639952,3.150318,-2.423065,-2.2284877,-2.500652,-4.3739567,-10.267551,-7.361984,-1.7911103,-3.6364388,-2.1840472
03,685.4876,0.01398028,-514.74664,43.191605,5.772206,4.243602,-0.7620973,-0.5430475,-4.018764,-3.2585108,-5.7625585,-7.5700645,-0.5281387,-1.9546632,-2.978227
05,1500.7885,0.008791642,-543.44446,47.821236,6.870027,9.118284,2.1138093,0.23116283,1.8366659,-0.33835334,-4.3980007,-2.0369003,2.4392567,-1.5054547,-1.4443569
05,1374.8724,0.005641748,-579.6884,49.956093,13.536646,12.080679,2.6121902,4.3024073,0.72928333,1.040065,-5.281678,-1.7641883,3.1373453,-2.336815,0.78447706
05,997.03546,0.011732016,-534.89935,45.184963,4.673624,6.7924595,-1.9777029,1.6891806,-0.20467858,-2.566668,-6.0643735,-5.5807047,2.3210187,-3.5924008,-0.99065024
05,1313.8125,0.0108669605,-532.9163,48.79762,8.267566,8.323699,-1.3857589,2.971285,-1.8690687,-3.348512,-5.7288356,-6.556404,2.756032,-4.884578,-1.1085883
05,1285.7925,0.02302038,-447.62122,35.30396,1.0541122,6.700186,-3.6099055,-3.4582763,-1.4398685,0.4567289,-5.1179347,-6.0482836,0.6658482,-1.3473197,-2.4305634
05,1491.0934,0.051374603,-378.80872,31.039225,-6.478683,4.1203423,-10.912635,-4.274019,-4.618603,-1.1232457,-7.9961348,-7.838122,-0.018623073,-2.7666082,-2.810552
05,1606.4064,0.048338946,-367.85608,39.10109,-0.64014333,7.781474,-7.0142965,-7.768323,0.34218812,0.022183677,-6.2027164,-7.1647735,0.9769764,-2.9619377,-1.8946786
05,1537.4272,0.0607679,-350.96866,23.226847,-8.023251,1.1329156,-12.867613,-5.1629186,-2.1183052,-2.6516714,-7.3487115,-9.420836,0.5734091,-3.9123025,-4.8130226
01,1687.5852,0.0026294698,-683.84106,59.444565,-0.8251681,10.537366,1.576842,-4.614727,-1.5890805,-9.401205,-10.498347,-4.1009994,-7.026869,-3.2290952,-8.4293785
01,1822.2192,0.0024937766,-689.5671,56.88593,-1.6032194,11.154812,2.824281,-3.53914,-1.640911,-8.267391,-8.80399,-0.17565244,-6.4229407,-4.2073383,-6.453051
01,1659.134,0.0033826989,-664.5415,56.908916,0.26627594,7.969139,6.392704,-4.19134,-6.1261697,-12.711343,-9.554716,0.09056835,-7.365537,-2.7581677,-8.353391
01,1589.1996,0.003041158,-676.2738,52.397697,5.182033,6.0620675,4.50157,-2.6766365,-2.3044918,-11.054176,-4.1322846,-0.53851175,-7.7021174,-2.7392616,-6.7094345
02,1782.5491,0.0029637928,-659.93176,57.204903,-0.10956286,7.565763,2.5300522,-3.9681425,-0.5144832,-7.7355475,-7.0971045,-3.9935033,-6.7419033,-1.3991692,-8.144148
02,1542.5498,0.0023956376,-665.38074,67.22134,-0.6652304,10.251054,3.816323,-0.84039044,-1.0815349,-10.091792,-5.899157,-5.5198803,-4.5401816,-0.7454716,-10.560314
02,1771.1132,0.0032724948,-671.1921,50.523384,-1.9440016,5.9482145,3.6350858,-5.0974154,-5.8727255,-11.157332,-9.334853,-4.9375772,-8.197027,-3.9106116,-10.504101
02,1750.2134,0.0029866616,-672.9665,49.916214,-0.5375294,8.571287,3.8361762,-4.292377,-5.4182053,-12.033968,-8.105128,-4.4484887,-7.770665,-3.2960181,-11.023536
02,1866.6906,0.002528436,-674.10565,53.166622,-2.801085,9.11722,1.8398739,-3.5915768,-2.62841,-7.1930256,-8.545288,-6.6556773,-7.156494,-2.3164487,-10.089739
02,1694.0948,0.0026220442,-674.7555,62.5142,4.4534984,13.417761,6.416047,-2.2323925,0.47557658,-6.4731827,-7.8677177,-2.934242,-5.421879,-1.9575855,-8.412751
02,1390.0208,0.0030908391,-673.5298,51.09042,4.091927,4.326718,2.441506,-4.402963,-4.205867,-11.771553,-6.032135,-7.9511857,-5.7883353,-1.1209573,-11.894045
02,1670.8693,0.0029730848,-674.3091,51.199986,3.120612,5.338328,-0.3123463,-4.0678916,-4.726879,-11.051494,-7.5382333,-7.0951138,-9.238576,-1.6992631,-11.5063
03,1795.1635,0.006228585,-603.16077,55.994873,-20.019125,8.427832,-0.6310729,-8.570351,-2.8703659,-12.961958,-6.9538283,-0.1661191,-6.083625,-0.72512877,-9.669363
03,1615.2389,0.0064942674,-600.15063,60.42351,-13.750033,7.842175,2.7630076,-7.9299407,-1.314599,-10.243343,-7.6359835,1.0910112,-4.606355,1.6969732,-7.441522
03,1780.4438,0.0058180625,-590.76984,43.79759,-12.722205,5.9913096,-1.1365407,-10.649233,-7.511236,-17.914772,-9.981128,-5.3241887,-9.051732,-1.3714683,-14.072691
03,1768.4175,0.0073124208,-589.7478,51.595764,-15.158975,6.4923787,1.2782512,-12.916119,-7.077921,-17.38728,-9.623816,-2.3196082,-9.303376,-0.4241716,-11.09998
03,1963.4287,0.021811612,-472.55554,36.757656,-21.166637,2.7753015,-1.0857036,-11.61751,-1.3894683,-5.019624,-5.9132195,3.422375,-3.7417018,2.3261843,-4.7027493
03,1909.7078,0.021212375,-478.38913,36.790016,-18.734747,4.6023736,1.1856498,-10.667964,-1.3252648,-4.0673485,-6.252855,3.817379,-4.2787237,3.1312256,-4.31826
03,1743.4506,0.0118238395,-545.1399,40.883186,-18.864498,3.3142934,-1.2485757,-11.074562,-6.1161523,-12.7592125,-9.9522705,1.0036753,-10.069663,-2.3698456,-8.548222
03,1766.6461,0.026130062,-465.52606,29.992506,-30.15968,-6.868288,-4.911931,-18.733946,-8.147643,-12.083959,-12.618268,0.47691017,-10.523126,-1.4886168,-5.7513323
05,1709.3022,0.005918731,-582.6856,51.937828,-2.5196228,9.602828,-2.1156456,-3.0279348,1.9232843,-6.297569,-6.271194,-1.1393781,-4.0723076,-1.4311137,-4.18089
05,1683.5938,0.006740408,-577.7915,55.93935,-6.1903915,13.128689,0.5715198,-4.699979,0.24695587,-6.9476275,-7.8363543,-1.4764042,-2.7383642,-1.3846979,-4.577571
05,1514.9928,0.0045093,-624.88196,48.00166,3.5852733,5.1417193,3.4843967,-4.7119536,-4.2782927,-12.474042,-6.937225,-2.7589865,-9.204906,-1.688352,-9.161549
05,1663.4535,0.004917912,-608.3222,42.47333,-4.18479,4.2538695,-0.23761278,-7.537456,-4.8177333,-14.514141,-7.3478293,-2.318672,-8.709982,-2.1008422,-8.516632
05,1831.7311,0.02319533,-447.1418,43.334087,-8.309649,0.98319805,-2.0099156,-6.9530315,1.8829128,-3.921515,-6.6211514,0.8938494,-4.4944973,-0.07714252,-3.2789516
05,1848.8156,0.050188623,-372.67606,33.796352,-19.069405,-7.4359,-5.464308,-9.217491,-0.11751244,-5.029571,-7.6306705,-0.61277956,-6.3920493,-2.0830684,-4.7420278
05,1641.096,0.021871127,-469.15625,43.29846,-7.5169735,0.23358825,-0.69044924,-7.9860973,0.57793564,-8.719796,-9.133944,-0.39005047,-7.812253,0.29161173,-4.806031
05,1719.1868,0.03919221,-410.90738,39.60381,-13.515816,-9.879001,-3.4780247,-8.527061,-1.6732545,-6.341046,-9.218746,2.7930691,-3.618628,-3.3509617,-4.8187375
01,1408.835,0.0018986381,-734.8146,65.16496,3.1671813,11.046907,10.18708,1.695842,-1.0456297,-1.9742694,-4.389914,0.97171277,2.031386,-1.2649982,4.4575434
01,1204.4767,0.0019702588,-725.99884,65.8402,4.769485,10.2365055,8.644426,3.1547225,-1.8746307,-3.1766033,-3.7846086,1.9564543,1.907777,-1.3699131,5.319067
01,1240.4592,0.0019860475,-719.5033,59.17181,2.500341,8.868761,9.854473,3.8878243,-2.5067413,-5.5320134,-5.017734,1.49251,2.981419,-2.3174133,5.367281
01,1373.6238,0.0024379233,-705.9097,55.788624,-1.403224,11.167459,6.9572163,3.0263376,-2.9284174,-4.6762776,-7.9808636,2.0840473,2.1951425,-3.872431,5.2074213
02,1061.6288,0.0016144359,-728.08527,81.58203,7.9868565,16.974941,13.624764,5.229022,-0.7162285,-4.2344694,-3.907254,1.5260093,-0.5085014,-2.5430388,8.590849
02,1295.6184,0.0017852715,-734.1456,75.03531,4.2128067,13.393241,11.082356,4.4518337,-0.54508567,-2.0135791,-3.5024092,-0.045682088,-0.8879442,-3.3038785,8.243014
02,1036.851,0.0016234452,-723.6237,67.2669,13.466118,13.025597,12.038565,5.505085,1.8008771,-4.2568183,-4.0772347,2.8865578,0.69303226,-3.1057742,6.627595
02,1182.3838,0.0015906543,-729.8632,64.629524,8.527917,13.22914,9.263226,3.533572,0.55179626,-6.478726,-4.6929135,2.5857427,0.6076932,-1.2363279,6.2950897
02,1176.5441,0.0015679188,-741.59674,70.56581,7.4778824,13.400219,13.707761,5.4733286,-0.4885072,-4.239958,-4.8726034,3.634667,3.467409,-1.0398731,4.4185476
02,1268.5275,0.0020977724,-711.7801,69.22627,1.2070616,8.308733,11.9555645,4.2677317,-0.41052687,-3.9175282,-6.688266,0.4847589,3.310634,-2.0079782,4.3379354
02,1044.2118,0.0019708874,-711.4437,59.387497,2.315731,12.316389,10.6191635,2.96564,0.9142427,-6.602664,-6.543817,3.189111,3.0962791,-1.2436767,5.909572
02,1416.3784,0.002061443,-717.25305,63.575275,0.2746345,11.083465,8.590074,1.1136767,1.1255243,-5.2644086,-7.439934,1.9341638,0.77971256,-0.5177024,5.413074
03,1276.891,0.0035229856,-669.861,60.157925,-6.026157,10.191509,8.390519,0.61977994,-3.727356,-4.265943,-8.108514,2.0843651,1.6950754,-3.4443834,5.5039115
03,1268.5725,0.0033827638,-672.16754,60.62053,-4.723746,9.176288,9.5708065,1.5910958,-4.388345,-3.302018,-9.017384,1.0226803,2.4498656,-4.2202334,4.911708
03,1313.9415,0.0033018421,-661.9741,53.927197,-1.453197,9.362547,4.753346,3.6835706,-6.153078,-5.1524515,-9.1705265,0.19828607,0.8347318,-3.5217652,5.0792875
03,1438.7024,0.0044675707,-642.75507,54.241375,-2.7477508,9.893187,2.6804855,5.0152926,-10.037734,-7.1307917,-8.172942,-2.839638,2.2852902,-6.4560637,3.9615893
03,1558.3212,0.005351913,-587.16235,56.512714,-9.394262,10.531567,9.08802,0.892786,-9.640779,-3.648036,-7.728915,0.26917645,1.2600623,-7.9767756,4.2839904
03,1296.304,0.011857369,-533.7259,54.160217,-5.75089,5.1983566,0.80875057,0.3256872,-15.966441,-5.170695,-9.692625,-5.533627,-0.8032091,-8.904783,-1.8422638
03,1446.8918,0.012283587,-528.9386,34.86986,-6.7261677,-0.6163434,-7.2309036,0.8697741,-16.139782,-7.7680345,-9.186017,-5.827168,-1.4242634,-7.817798,-2.1890438
03,1231.3759,0.012339505,-547.847,40.49422,-7.2784524,0.5489731,-6.6678534,0.9105977,-13.983381,-6.798316,-8.340429,-4.8187084,-0.6839784,-6.6309476,-2.2119055
05,1425.5836,0.005347332,-619.9331,56.171864,-3.714882,11.996213,4.1713696,-2.1859403,-2.093761,-3.707737,-9.226069,-1.8913774,-1.6497167,-4.10823,6.137751
05,1294.0308,0.0072428402,-573.46936,49.461838,-5.3697724,8.394792,0.890317,-2.491404,-3.7082627,-4.484525,-9.296204,-1.4948004,-1.5512497,-4.906698,4.089007
05,1247.316,0.007030901,-574.5772,49.817017,-4.6116505,10.488314,4.1976395,-1.5593292,-4.7329884,-4.149633,-14.778752,-1.4775137,-2.2300832,-6.2547994,4.4183745
05,1339.0342,0.008924481,-561.11005,46.19066,-6.8934107,8.22735,0.88193,-3.1236281,-6.2753687,-7.091011,-13.950559,-3.169377,-3.0495632,-7.335205,2.4769924
05,1572.6182,0.051634748,-363.3938,18.774881,-12.651738,-1.4403409,-9.627059,-5.069323,-10.31212,-4.874518,-8.812354,-3.942503,-0.58824223,-5.4879503,-2.9651022
05,1550.3798,0.02781875,-420.4946,37.324593,-4.7184596,6.7709246,-0.23654108,-7.0914125,-6.5153756,-0.18841337,-8.05397,-0.56656545,-0.25173852,-5.619007,0.44407657
05,1402.9397,0.04160099,-398.1323,24.560383,-13.356354,-3.215707,-9.88788,-3.7508945,-11.675327,-5.711853,-11.101495,-4.670384,0.3351234,-4.090344,-0.9615631
05,1497.38,0.08835536,-321.17383,10.130473,-17.117682,-8.233012,-18.115438,-4.4833694,-12.967822,-6.2485895,-9.107482,-5.8999076,-0.59406656,-5.2882624,-6.170699
01,1890.4062,0.0011306009,-761.8684,42.15133,6.37059,10.231775,-5.840604,-5.970381,-3.898551,-8.260018,-4.175017,-3.4230437,-1.7041895,-5.19563,-2.8175185
01,1806.759,0.0010509948,-755.46246,42.71025,5.3804007,11.044181,-5.389654,-3.6523907,-5.683102,-7.394467,-1.7592149,-2.7526853,-2.5837643,-5.9279065,-2.358476
01,1798.8018,0.0015530372,-733.03107,39.995182,2.9514704,8.1608715,-5.8677826,-2.4558198,-7.6159735,-9.189661,-3.153536,-2.8303988,-3.542884,-5.641281,-2.8265433
01,1880.5135,0.0016398795,-730.4317,44.290592,3.5020993,6.7390256,-9.0491,-2.5017166,-7.4125752,-9.813494,-2.4559762,-4.6471295,-3.2110202,-5.3630056,-3.0072668
02,1916.7883,0.0016116902,-715.00867,38.31449,0.62995994,6.307161,-6.859902,-9.323597,-8.668892,-8.723151,-4.921005,-6.3450823,-4.115093,-7.0375257,-5.4930487
02,1969.0353,0.00096253026,-782.67487,39.49441,4.7669134,11.048591,-4.4291353,-3.6159098,-6.1949778,-6.717832,-5.1307526,-6.099262,-3.0449507,-6.9100213,-4.444058
02,1970.5206,0.0017700447,-716.9611,25.100967,5.4440193,7.0739174,-7.1707687,-3.8923333,-8.740297,-8.708581,-4.9814596,-6.8631034,-5.5601816,-7.7635007,-4.989775
02,1966.5773,0.001911461,-727.529,31.938974,4.0185676,8.434594,-6.3244452,-5.3667083,-6.962472,-10.936517,-4.410407,-7.2891483,-5.088005,-9.385754,-5.037486
02,1858.3336,0.00056165847,-778.8709,40.589348,7.282794,6.692961,-4.981519,-4.729934,-4.8600698,-7.6050706,-3.242418,-2.285565,-2.0929441,-6.656017,-2.9612117
02,1945.0012,0.00079343753,-770.4944,31.825909,4.157128,8.541774,-3.731804,-5.8413916,-6.280077,-7.138643,-5.22142,-5.846566,-3.6322007,-8.19392,-4.418193
02,1863.168,0.000937361,-782.0967,42.159588,7.5990887,4.2269454,-5.3072963,-1.0640403,-7.406447,-8.031735,-3.7889616,-2.3464952,-2.4503963,-4.1752486,-3.71978
02,1894.3728,0.0014918516,-747.27576,37.419346,7.1701646,6.8912487,-6.592995,-4.3025084,-8.298804,-10.018537,-1.5247041,-7.1648684,-3.1983142,-5.8849325,-4.451324
03,1940.9279,0.010225357,-532.58936,27.924519,-16.828022,10.335332,-9.289375,-15.854253,-5.0316114,-14.072316,-1.9848076,-6.496324,-7.260489,1.4989458,-7.534767
03,1882.3496,0.00989788,-549.6481,29.457449,-11.859425,0.35977787,-6.8978148,-12.53013,-5.656981,-10.535828,-1.8281671,-5.6349545,-6.581183,-3.6074948,-10.018679
03,2001.5261,0.006121607,-594.15485,27.637175,-10.279879,4.3426204,-7.8294296,-12.604058,-13.927255,-13.136806,-1.9214425,-9.334879,-6.1803093,-3.9176042,-5.2243757
03,1898.952,0.006911181,-600.8737,26.246809,-9.045959,1.7545085,-6.6546125,-12.252063,-9.061353,-13.175905,-5.2502813,-8.369119,-8.295391,-4.057289,-8.325932
03,2003.292,0.024009252,-453.6955,19.144985,-31.78134,-1.7342113,-13.752522,-21.101568,-4.0192337,-14.430092,-5.8508744,-2.5770519,-11.193909,7.6374393,-1.1721015
03,1995.7437,0.01980763,-460.47968,18.814028,-30.853998,0.884923,-14.175329,-17.10036,-5.5775213,-16.559643,-2.3038704,-7.3935585,-8.46057,1.4354866,-8.997431
03,1973.5549,0.027911669,-447.18283,11.656694,-38.915676,-1.316427,-12.1993885,-23.307703,-7.4423,-19.176226,-2.918075,-4.914314,-9.120228,5.328088,-1.489034
03,2040.2212,0.025010938,-470.8773,12.603255,-29.544638,-0.7831914,-9.421602,-21.832766,-5.856674,-18.652086,-6.147674,-6.880629,-8.29861,6.133313,5.840024
05,1899.985,0.005390613,-599.6231,30.096987,-6.866102,4.2966514,-11.944185,-6.622543,-6.0915546,-9.249602,-3.2986395,-7.1509976,-6.407582,-5.8760304,-4.222874
05,1799.7042,0.0068136873,-580.63416,32.456917,-7.8984056,3.97123,-11.556729,-8.767048,-3.5943832,-9.672638,-4.453901,-3.9030113,-2.189164,-3.9951215,-2.8380017
05,1941.9232,0.008536229,-556.45984,27.281757,-10.733337,6.0158577,-14.797639,-11.529421,-6.2487116,-14.938222,-6.037044,-7.151118,-3.9630513,-5.1819925,-6.2444744
05,1933.5383,0.008825873,-552.0463,28.871756,-13.224115,-0.6501557,-15.333361,-11.926717,-7.5402226,-15.300576,-7.5602574,-6.2399435,-5.991907,-7.6002226,-4.6225123
05,1859.6133,0.04805937,-378.72028,31.012058,-31.116983,-3.1658878,-21.434237,-16.220343,-4.224244,-14.630978,-6.6407113,-4.7879906,-6.3096724,2.347476,-3.490318
05,1942.0521,0.034271814,-403.8284,25.601643,-30.876116,-4.44904,-22.530827,-17.140957,-4.3604245,-16.321808,-4.056193,-2.9975884,-4.226953,5.134004,-2.9199326
05,1939.7556,0.047974814,-381.4566,19.80069,-31.946592,-10.997232,-21.855652,-16.221306,-3.9251583,-18.5646,-3.790056,-2.9941823,-0.9251553,4.964132,-2.4046423
05,1887.8251,0.033723865,-425.39883,25.544857,-22.25879,-3.4773598,-21.862026,-13.384576,-4.280636,-19.718615,-5.521126,-7.535854,-6.905658,-1.4979146,-6.297994
01,1368.9728,0.004334274,-636.1296,68.812126,-2.3801987,12.385966,10.588827,-2.0869367,1.1574136,-1.7418487,-3.7176042,-1.2529274,-1.4916745,0.43260258,-0.8857495
01,1230.2542,0.0035462715,-654.05566,70.66096,0.6037394,16.608322,11.119587,-0.87504834,4.7623644,2.0357559,-1.5078385,0.10179704,0.9328767,2.517159,0.9121881
01,1022.514,0.0043310598,-637.4901,74.69771,2.6197813,13.837628,12.75458,2.0163684,3.3495026,0.99501806,-1.7410704,-0.8053783,0.549321,3.4982333,1.3830628
01,1144.0597,0.0043272283,-634.53143,70.592094,3.094636,14.495054,11.178093,-0.59360164,4.267839,-1.5846441,-2.887913,0.80985254,-0.5157248,2.197349,1.3989209
02,1254.1974,0.0025737875,-655.74066,80.17407,5.707239,14.855619,10.630724,0.72457373,1.8686098,2.8272524,0.31826338,-0.45874158,1.7193851,4.330457,-1.473098
02,1478.3534,0.0029176753,-653.8808,71.33314,3.3403304,17.31491,9.239965,1.6423585,2.4020064,-2.2898717,0.93503106,-1.4821022,-0.03717046,5.6183534,-2.4243455
02,1744.35,0.0035781225,-613.60144,76.34136,-1.8250084,18.783924,8.865777,2.3541043,1.6306598,-3.378222,-2.4021704,-2.5921316,-0.8637371,8.80908,-2.8722696
02,1244.0632,0.0032278001,-647.1163,70.270775,7.4152446,14.139687,11.335895,1.4448041,2.0395389,0.95951587,-2.131322,-2.3524752,-1.1016784,4.7480564,-1.5368022
02,1332.3986,0.0031442281,-653.1013,74.07045,6.0321293,14.809563,9.179353,0.6798138,1.0146261,1.1735666,-0.11392644,-2.0872295,1.5887724,4.2803698,-2.757961
02,1353.2953,0.0031544664,-641.1257,78.29426,7.615611,17.364248,9.96455,1.4715456,3.1011152,1.9279845,-0.02239925,-0.8266948,1.6280185,3.809788,-1.1293312
02,1225.5095,0.0040303804,-623.1385,85.880806,10.163599,19.768848,10.603526,1.2682743,4.5114346,-0.43897596,-1.3360543,-3.0314474,-1.7986888,3.855476,-1.558874
02,1380.2449,0.0032811011,-633.4324,72.461464,7.8138304,19.501886,9.385096,5.8179893,1.8771654,-1.9553872,1.100267,0.09040979,-1.1762276,5.423849,-3.945736
03,1272.9011,0.0052272226,-614.28784,70.56148,-9.808885,14.550427,12.02476,-4.4173193,-0.4789454,-0.1627941,-6.476714,0.7117898,1.5421349,0.85740656,0.19528814
03,1244.88,0.006249841,-601.149,69.35263,-5.754328,14.609996,11.540497,-2.5507972,2.9429462,0.53351647,-4.5108757,1.4123493,0.84875065,3.154321,0.62155896
03,1518.1836,0.005065376,-606.44696,71.487305,-7.576394,15.287767,15.322896,0.32739565,-0.6638496,-1.1354194,-2.8339186,-0.621191,1.3632971,2.3740528,-0.14706986
03,1245.679,0.0062296577,-599.3334,68.42911,-6.654712,14.025845,14.606694,-2.3197005,-1.6960683,0.084731594,-5.2639914,-2.028693,-0.31728718,3.2184255,0.113723524
03,1685.9353,0.013913966,-532.9119,51.433357,-2.8811994,18.861525,12.020345,1.4250752,4.652513,5.4159746,-1.2699282,6.295325,1.9495072,4.9937873,3.7436237
03,1505.7222,0.010231986,-541.52655,65.000336,-12.824126,16.332033,14.870608,-3.9687812,0.975431,2.4573698,-6.7409887,2.5193725,2.8695657,1.4983087,-0.04954483
03,1566.9065,0.012810824,-500.97034,58.109875,-11.158824,13.737793,12.734792,-5.367442,-1.2527695,-0.4719468,-7.6403937,2.2309704,-0.318986,1.0588107,-0.40002552
03,1643.1014,0.009658188,-565.1936,57.313545,-13.672283,16.512543,11.578803,-4.32818,-0.83316845,-0.58900565,-6.02286,2.0493731,2.491305,2.3980415,-0.8450514
05,1430.6133,0.009181174,-537.4676,55.691093,-5.4909344,12.152188,8.63664,-4.979622,3.419362,1.1733801,-5.473831,1.5584165,-0.45669934,0.94351643,-1.1226754
05,1334.33,0.014017654,-510.9304,50.60923,-8.116907,6.4830995,3.9408343,-7.8826895,2.5309873,-0.44860595,-5.355154,1.581994,-3.3965032,0.4000276,0.14515656
05,1572.7955,0.010677203,-550.429,60.76753,-6.090866,11.497112,13.071327,-5.267503,4.27237,1.301527,-3.518001,0.42970484,-1.6008011,1.8382012,1.2041775
05,1463.196,0.017188093,-506.42136,43.26669,-7.806351,7.005819,4.16304,-7.103037,0.9990541,-0.39176303,-7.949215,3.225094,-4.440956,0.11978663,0.58398944
05,1853.5906,0.020432277,-478.52676,38.463116,-13.909801,5.7370615,-1.5285866,-6.342876,-0.7515385,-2.122379,-8.101247,-0.6947509,-4.827447,-3.1569617,-1.5725911
05,1572.1045,0.024781382,-449.2556,44.87273,-10.503033,4.327963,0.45036724,-9.869686,1.5626014,-2.0476677,-8.70335,-0.10561337,-4.6881695,-0.41776317,-2.4810655
05,1672.289,0.016266085,-495.972,47.27223,-5.858519,11.446115,10.908431,-2.8590596,-2.249161,-0.9394037,-4.4666457,-0.008032411,0.9398742,1.9901868,1.4438854
05,1649.7465,0.029367996,-423.50287,34.412727,-9.383769,6.2555013,2.1840913,-8.7920475,-0.7142338,-3.5317616,-7.701311,-2.2335558,-5.171213,-0.13299784,-2.464222
01,1684.6277,0.0029154676,-661.3847,57.86619,5.734875,9.329723,-0.9674277,-7.8006964,-8.779259,-5.9853797,-6.4836807,-2.2852418,-8.638397,-2.7096884,-3.3878875
01,1708.1985,0.0030908561,-669.83075,57.962574,5.122001,10.897896,-0.5423199,-8.684329,-8.73612,-5.581696,-5.047154,-2.061936,-7.9509974,-3.037245,-2.8989499
01,1668.0148,0.004689115,-633.2376,51.870766,3.530056,8.55316,0.45600012,-10.85519,-14.566895,-6.721714,-6.1690764,0.050389756,-8.522209,-2.5277302,-3.2238362
01,1655.7437,0.00440188,-636.2109,44.55713,5.0518713,8.732716,-0.10077043,-9.577709,-11.637054,-7.4877915,-4.7725234,-4.031634,-6.136099,-1.5183892,-5.491848
02,1843.0464,0.0022944016,-708.1312,56.11497,3.5201077,7.942083,-0.5613514,-6.5378776,-11.419772,-4.6027236,-2.7320035,-2.9082024,-8.7304125,-3.495977,-2.9913976
02,1681.8639,0.003259227,-647.6313,54.74884,6.411835,10.872152,1.8888042,-11.219581,-9.373803,-3.8131502,-4.75281,-4.314457,-8.844447,-2.687844,-3.1262813
02,1844.5638,0.0031607877,-668.63855,44.037388,9.045462,9.658762,1.0042176,-10.988052,-12.244319,-6.4544373,-6.6376076,-3.0739202,-9.954463,-2.419366,-2.22132
02,1740.1948,0.003939212,-643.415,43.113686,6.568981,10.414298,0.5096223,-8.569464,-11.917223,-7.6450596,-3.5829463,-2.957844,-8.662954,-3.3473556,-3.0805078
02,1869.2335,0.0030873925,-646.4606,49.533928,1.0609246,6.8442564,-2.4073846,-7.660029,-11.154952,-5.870489,-2.7463343,-3.745987,-8.296105,-3.5009546,-3.4550416
02,1810.7831,0.005231811,-615.88715,56.18074,0.12081867,9.908937,4.646171,-8.429942,-9.373005,-6.3882885,-3.3347049,-1.2592,-10.845059,-5.4505486,-1.4697741
02,1774.2783,0.0029738934,-671.4864,47.20545,5.685897,6.5903864,-1.1452743,-10.666016,-13.595359,-5.9500065,-6.684456,-1.0229369,-10.631811,-4.845536,-1.3466123
02,1763.0216,0.0031254604,-664.91156,49.419113,5.439912,4.762835,0.937305,-10.755995,-14.8961,-5.365635,-7.375364,-1.950867,-8.704805,-2.9572136,-1.8624346
03,1827.33,0.0069120885,-592.8068,41.242146,-12.090631,7.786869,-2.8705184,-8.808645,-10.195847,-9.718952,-5.9958086,-0.20398133,-10.322725,-3.7256362,-0.6003
03,1892.7981,0.008000702,-569.32983,40.16785,-7.3726354,10.321961,-1.6827232,-6.3863525,-9.667096,-6.6452117,-2.8496532,-0.61040616,-8.759113,-2.775532,-0.2811719
03,1543.2871,0.006967019,-579.7299,41.741753,-4.7578063,7.5008264,0.16801453,-9.438591,-12.131509,-8.491422,-6.212281,-1.9174926,-9.006648,-5.0211,-1.9835876
03,1770.5155,0.0073721395,-582.2363,37.813168,-8.3283205,6.2251415,-1.058799,-9.504315,-11.9310665,-10.289873,-7.9532485,0.926797,-8.28619,-5.8015356,-2.4152932
03,1845.8735,0.011681326,-537.2507,38.058853,-14.106685,4.7265015,-3.861257,-8.480325,-11.076237,-11.166877,-7.087175,0.69051564,-9.9376135,-5.4171314,-1.9162587
03,1899.4375,0.019961039,-454.0269,31.443106,-16.395185,6.697245,-4.269051,-12.48555,-8.794032,-7.380773,-6.656949,1.2342857,-9.491821,-4.1652584,-0.045063168
03,1858.4237,0.013911066,-520.0863,29.789667,-9.49582,5.796797,-5.974443,-14.387767,-14.708279,-10.981913,-8.302332,-1.7950732,-12.477537,-5.797523,-4.2266994
03,1774.173,0.011392122,-531.83014,36.177265,-9.514291,5.0538745,-3.2367587,-11.967566,-10.899472,-9.77392,-6.8099036,1.9978199,-8.246625,-5.596961,-0.6143787
05,1584.6133,0.012463176,-516.3607,39.63817,-3.9544833,8.232257,-6.10125,-7.1788516,-5.892061,-9.803115,-7.1960216,2.0154603,-7.0434313,-2.503003,-0.7439439
05,1808.918,0.0151442075,-484.2248,37.301254,-4.630347,4.9029264,-6.0441484,-8.455348,-4.1947746,-8.831252,-11.480978,1.7593299,-7.8057623,-5.0696607,0.15935512
05,1858.9221,0.012014687,-542.2605,33.78299,-3.8036227,3.0919862,-9.681707,-6.0237384,-8.644806,-11.424565,-11.615022,-1.2892503,-7.2457585,-5.946874,-3.1478214
05,1628.2333,0.0182129,-497.7165,35.110737,-4.0375004,8.741479,-5.4947977,-8.112447,-7.9099684,-11.858702,-10.675444,0.51439625,-8.358421,-5.9860363,-0.44622916
05,1752.6068,0.025181917,-440.9078,33.383163,-8.692478,4.5283694,-10.455301,-11.298502,-4.232059,-10.755426,-9.554722,1.8070228,-9.219636,-3.2875633,-0.8836387
